Month,Day,Year,TempF,TempC
4,30,2001,83.8,28.77777778
5,1,2001,84,28.88888889
5,2,2001,83.9,28.83333333
5,3,2001,82.2,27.88888889
5,4,2001,84.9,29.38888889
5,5,2001,83.7,28.72222222
5,6,2001,85.2,29.55555556
5,7,2001,84.2,29
5,8,2001,84.4,29.11111111
5,9,2001,83.6,28.66666667
5,10,2001,83.9,28.83333333
5,11,2001,83.6,28.66666667
5,12,2001,83.7,28.72222222
5,13,2001,84.5,29.16666667
5,14,2001,85.1,29.5
5,15,2001,85.2,29.55555556
5,16,2001,85.7,29.83333333
5,17,2001,84.4,29.11111111
5,18,2001,84.7,29.27777778
5,19,2001,86.3,30.16666667
5,20,2001,85.5,29.72222222
5,21,2001,86.1,30.05555556
5,22,2001,87.4,30.77777778
5,23,2001,88.7,31.5
5,24,2001,88,31.11111111
5,25,2001,86.6,30.33333333
5,26,2001,85.3,29.61111111
5,27,2001,84.2,29
5,28,2001,83.8,28.77777778
5,29,2001,85.5,29.72222222
5,30,2001,86.9,30.5
5,31,2001,85,29.44444444
6,1,2001,84.9,29.38888889
6,2,2001,83.8,28.77777778
6,3,2001,85.2,29.55555556
6,4,2001,84.9,29.38888889
6,5,2001,84.2,29
6,6,2001,83.9,28.83333333
6,7,2001,84.1,28.94444444
6,8,2001,83.1,28.38888889
6,9,2001,82.5,28.05555556
6,10,2001,80.9,27.16666667
6,11,2001,82.1,27.83333333
6,12,2001,81.1,27.27777778
6,13,2001,80.5,26.94444444
6,14,2001,79.6,26.44444444
6,15,2001,79.9,26.61111111
6,16,2001,81.9,27.72222222
6,17,2001,79,26.11111111
6,18,2001,82.7,28.16666667
6,19,2001,83.6,28.66666667
6,20,2001,83.2,28.44444444
6,21,2001,82.2,27.88888889
6,22,2001,84.2,29
6,23,2001,84.2,29
6,24,2001,84.5,29.16666667
6,25,2001,84.4,29.11111111
6,26,2001,83.7,28.72222222
6,27,2001,83.8,28.77777778
6,28,2001,84.7,29.27777778
6,29,2001,84.3,29.05555556
6,30,2001,84,28.88888889
7,1,2001,81.3,27.38888889
7,2,2001,81.5,27.5
7,3,2001,81.6,27.55555556
7,4,2001,81.4,27.44444444
7,5,2001,83.5,28.61111111
7,6,2001,79.9,26.61111111
7,7,2001,78.1,25.61111111
7,8,2001,79.4,26.33333333
7,9,2001,79.3,26.27777778
7,10,2001,81.4,27.44444444
7,11,2001,80.1,26.72222222
7,12,2001,80.8,27.11111111
7,13,2001,80.8,27.11111111
7,14,2001,81.5,27.5
7,15,2001,80.7,27.05555556
7,16,2001,81.9,27.72222222
7,17,2001,82.3,27.94444444
7,18,2001,82.3,27.94444444
7,19,2001,82,27.77777778
7,20,2001,82.2,27.88888889
7,21,2001,82.9,28.27777778
7,22,2001,81.8,27.66666667
7,23,2001,81.9,27.72222222
7,24,2001,83.3,28.5
7,25,2001,83.4,28.55555556
7,26,2001,81.5,27.5
7,27,2001,82.4,28
7,28,2001,82.7,28.16666667
7,29,2001,83.6,28.66666667
7,30,2001,81.2,27.33333333
7,31,2001,83.1,28.38888889
8,1,2001,83.6,28.66666667
8,2,2001,82.8,28.22222222
8,3,2001,79.6,26.44444444
8,4,2001,79.3,26.27777778
8,5,2001,83.3,28.5
8,6,2001,84.6,29.22222222
8,7,2001,79.7,26.5
8,8,2001,79.8,26.55555556
8,9,2001,83,28.33333333
8,10,2001,81.4,27.44444444
8,11,2001,82.2,27.88888889
8,12,2001,83,28.33333333
8,13,2001,83.8,28.77777778
8,14,2001,81.2,27.33333333
8,15,2001,81.1,27.27777778
8,16,2001,81.5,27.5
8,17,2001,82.6,28.11111111
8,18,2001,82.2,27.88888889
8,19,2001,84.9,29.38888889
8,20,2001,83,28.33333333
8,21,2001,82.7,28.16666667
8,22,2001,82.6,28.11111111
8,23,2001,83,28.33333333
8,24,2001,81.6,27.55555556
8,25,2001,82.9,28.27777778
8,26,2001,83.7,28.72222222
8,27,2001,82.5,28.05555556
8,28,2001,83.6,28.66666667
8,29,2001,83.2,28.44444444
8,30,2001,82.9,28.27777778
8,31,2001,84.5,29.16666667
9,1,2001,84.3,29.05555556
9,2,2001,81.5,27.5
9,3,2001,80.3,26.83333333
9,4,2001,82.7,28.16666667
9,5,2001,83.5,28.61111111
9,6,2001,81.8,27.66666667
9,7,2001,83.8,28.77777778
9,8,2001,83.6,28.66666667
9,9,2001,84.5,29.16666667
9,10,2001,83.6,28.66666667
9,11,2001,80.6,27
9,12,2001,82.6,28.11111111
9,13,2001,82.5,28.05555556
9,14,2001,83.7,28.72222222
9,15,2001,82.7,28.16666667
9,16,2001,85,29.44444444
9,17,2001,81.7,27.61111111
9,18,2001,79.3,26.27777778
9,19,2001,80.3,26.83333333
9,20,2001,81.4,27.44444444
9,21,2001,82,27.77777778
9,22,2001,84.7,29.27777778
9,23,2001,82.5,28.05555556
9,24,2001,82.9,28.27777778
9,25,2001,82.3,27.94444444
9,26,2001,82.6,28.11111111
9,27,2001,82,27.77777778
9,28,2001,83.4,28.55555556
9,29,2001,84.9,29.38888889
9,30,2001,84.6,29.22222222
10,1,2001,83.6,28.66666667
10,2,2001,82.6,28.11111111
10,3,2001,83.2,28.44444444
10,4,2001,82.2,27.88888889
10,5,2001,82.3,27.94444444
10,6,2001,79.2,26.22222222
10,7,2001,78.2,25.66666667
10,8,2001,80.4,26.88888889
10,9,2001,82.6,28.11111111
10,10,2001,82.8,28.22222222
10,11,2001,84.1,28.94444444
10,12,2001,83.6,28.66666667
10,13,2001,82.8,28.22222222
10,14,2001,84.5,29.16666667
10,15,2001,86.2,30.11111111
10,16,2001,85.5,29.72222222
10,17,2001,83.4,28.55555556
10,18,2001,85.4,29.66666667
10,19,2001,85,29.44444444
10,20,2001,86.4,30.22222222
10,21,2001,84.6,29.22222222
10,22,2001,85.1,29.5
10,23,2001,85.5,29.72222222
10,24,2001,86.1,30.05555556
10,25,2001,86.6,30.33333333
10,26,2001,86.7,30.38888889
10,27,2001,83.5,28.61111111
10,28,2001,82.4,28
10,29,2001,84.8,29.33333333
10,30,2001,83.4,28.55555556
10,31,2001,82.7,28.16666667
11,1,2001,84.5,29.16666667
11,2,2001,85.2,29.55555556
11,3,2001,80.6,27
11,4,2001,79.8,26.55555556
11,5,2001,81.4,27.44444444
11,6,2001,82.6,28.11111111
11,7,2001,83.9,28.83333333
11,8,2001,83.2,28.44444444
11,9,2001,83.7,28.72222222
11,10,2001,82,27.77777778
11,11,2001,82.9,28.27777778
11,12,2001,82,27.77777778
11,13,2001,81.4,27.44444444
11,14,2001,81.5,27.5
11,15,2001,82.4,28
11,16,2001,83.4,28.55555556
11,17,2001,83.9,28.83333333
11,18,2001,84.4,29.11111111
11,19,2001,86.3,30.16666667
11,20,2001,87.1,30.61111111
11,21,2001,85,29.44444444
11,22,2001,82.6,28.11111111
11,23,2001,82.9,28.27777778
11,24,2001,82.5,28.05555556
11,25,2001,80.8,27.11111111
11,26,2001,78.7,25.94444444
11,27,2001,77.7,25.38888889
11,28,2001,78,25.55555556
11,29,2001,81.6,27.55555556
11,30,2001,77.6,25.33333333
12,1,2001,76.8,24.88888889
12,2,2001,79.2,26.22222222
12,3,2001,78.5,25.83333333
12,4,2001,78.8,26
12,5,2001,78.1,25.61111111
12,6,2001,77.8,25.44444444
12,7,2001,80,26.66666667
12,8,2001,80.7,27.05555556
12,9,2001,79.5,26.38888889
12,10,2001,78.9,26.05555556
12,11,2001,79.9,26.61111111
12,12,2001,79.7,26.5
12,13,2001,78.1,25.61111111
12,14,2001,78.7,25.94444444
12,15,2001,79,26.11111111
12,16,2001,79.3,26.27777778
12,17,2001,80.7,27.05555556
12,18,2001,80.4,26.88888889
12,19,2001,81.9,27.72222222
12,20,2001,80.8,27.11111111
12,21,2001,81.2,27.33333333
12,22,2001,79.4,26.33333333
12,23,2001,79.7,26.5
12,24,2001,77.9,25.5
12,25,2001,80.2,26.77777778
12,26,2001,80.5,26.94444444
12,27,2001,83.2,28.44444444
12,28,2001,82.2,27.88888889
12,29,2001,82.1,27.83333333
12,30,2001,80.4,26.88888889
12,31,2001,79.2,26.22222222
1,1,2002,76.6,24.77777778
1,2,2002,79.4,26.33333333
1,3,2002,77.5,25.27777778
1,4,2002,77.8,25.44444444
1,5,2002,79.3,26.27777778
1,6,2002,77.5,25.27777778
1,7,2002,78.3,25.72222222
1,8,2002,81.9,27.72222222
1,9,2002,82.1,27.83333333
1,10,2002,82.4,28
1,11,2002,79.5,26.38888889
1,12,2002,79,26.11111111
1,13,2002,79.3,26.27777778
1,14,2002,78.2,25.66666667
1,15,2002,76.8,24.88888889
1,16,2002,77.8,25.44444444
1,17,2002,75,23.88888889
1,18,2002,74.3,23.5
1,19,2002,72.8,22.66666667
1,20,2002,70.1,21.16666667
1,21,2002,70.9,21.61111111
1,22,2002,70.5,21.38888889
1,23,2002,71.4,21.88888889
1,24,2002,70.5,21.38888889
1,25,2002,73.5,23.05555556
1,26,2002,72.2,22.33333333
1,27,2002,69.7,20.94444444
1,28,2002,70.1,21.16666667
1,29,2002,72.7,22.61111111
1,30,2002,77.5,25.27777778
1,31,2002,79.7,26.5
2,1,2002,77,25
2,2,2002,76.6,24.77777778
2,3,2002,80.2,26.77777778
2,4,2002,80.2,26.77777778
2,5,2002,79.3,26.27777778
2,6,2002,75.6,24.22222222
2,7,2002,72.5,22.5
2,8,2002,68.9,20.5
2,9,2002,72.7,22.61111111
2,10,2002,76,24.44444444
2,11,2002,71.5,21.94444444
2,12,2002,75.2,24
2,13,2002,83.2,28.44444444
2,14,2002,85.2,29.55555556
2,15,2002,83.5,28.61111111
2,16,2002,80.5,26.94444444
2,17,2002,79.4,26.33333333
2,18,2002,80.2,26.77777778
2,19,2002,83.7,28.72222222
2,20,2002,77.3,25.16666667
2,21,2002,75.9,24.38888889
2,22,2002,75.9,24.38888889
2,23,2002,76,24.44444444
2,24,2002,76,24.44444444
2,25,2002,77.2,25.11111111
2,26,2002,75.3,24.05555556
2,27,2002,75.4,24.11111111
2,28,2002,78.2,25.66666667
3,1,2002,77.7,25.38888889
3,2,2002,76.4,24.66666667
3,3,2002,77.7,25.38888889
3,4,2002,76.1,24.5
3,5,2002,79.2,26.22222222
3,6,2002,76.8,24.88888889
3,7,2002,75.6,24.22222222
3,8,2002,77.9,25.5
3,9,2002,80.1,26.72222222
3,10,2002,85.6,29.77777778
3,11,2002,85.9,29.94444444
3,12,2002,86.3,30.16666667
3,13,2002,86.7,30.38888889
3,14,2002,79.1,26.16666667
3,15,2002,77.8,25.44444444
3,16,2002,79.6,26.44444444
3,17,2002,86.8,30.44444444
3,18,2002,87.4,30.77777778
3,19,2002,86.4,30.22222222
3,20,2002,84.3,29.05555556
3,21,2002,81.5,27.5
3,22,2002,82.6,28.11111111
3,23,2002,80.1,26.72222222
3,24,2002,80.5,26.94444444
3,25,2002,79.3,26.27777778
3,26,2002,79.2,26.22222222
3,27,2002,80.4,26.88888889
3,28,2002,81.1,27.27777778
3,29,2002,81.5,27.5
3,30,2002,82.3,27.94444444
3,31,2002,82.5,28.05555556
4,1,2002,82.5,28.05555556
4,2,2002,83.1,28.38888889
4,3,2002,82.4,28
4,4,2002,82.5,28.05555556
4,5,2002,82.6,28.11111111
4,6,2002,83.1,28.38888889
4,7,2002,84.5,29.16666667
4,8,2002,84,28.88888889
4,9,2002,83.1,28.38888889
4,10,2002,86.3,30.16666667
4,11,2002,84.1,28.94444444
4,12,2002,85,29.44444444
4,13,2002,85.8,29.88888889
4,14,2002,84.2,29
4,15,2002,82,27.77777778
4,16,2002,81.9,27.72222222
4,17,2002,82.3,27.94444444
4,18,2002,85.1,29.5
4,19,2002,86.5,30.27777778
4,20,2002,86.1,30.05555556
4,21,2002,88.6,31.44444444
4,22,2002,86.3,30.16666667
4,23,2002,85.1,29.5
4,24,2002,86.6,30.33333333
4,25,2002,85.2,29.55555556
4,26,2002,84.5,29.16666667
4,27,2002,84,28.88888889
4,28,2002,83.2,28.44444444
4,29,2002,82.7,28.16666667
4,30,2002,82.2,27.88888889
5,1,2002,83,28.33333333
5,2,2002,85.1,29.5
5,3,2002,85.3,29.61111111
5,4,2002,83.8,28.77777778
5,5,2002,83.6,28.66666667
5,6,2002,84.6,29.22222222
5,7,2002,86.2,30.11111111
5,8,2002,87.4,30.77777778
5,9,2002,86.8,30.44444444
5,10,2002,85.8,29.88888889
5,11,2002,85.8,29.88888889
5,12,2002,85.7,29.83333333
5,13,2002,87.1,30.61111111
5,14,2002,84.4,29.11111111
5,15,2002,85.1,29.5
5,16,2002,84.9,29.38888889
5,17,2002,85,29.44444444
5,18,2002,84.9,29.38888889
5,19,2002,85,29.44444444
5,20,2002,86,30
5,21,2002,85.6,29.77777778
5,22,2002,84.7,29.27777778
5,23,2002,84.5,29.16666667
5,24,2002,85.4,29.66666667
5,25,2002,86.1,30.05555556
5,26,2002,86.6,30.33333333
5,27,2002,86.2,30.11111111
5,28,2002,86.2,30.11111111
5,29,2002,86.4,30.22222222
5,30,2002,86.7,30.38888889
5,31,2002,86.2,30.11111111
6,1,2002,86,30
6,2,2002,86,30
6,3,2002,86.4,30.22222222
6,4,2002,86.5,30.27777778
6,5,2002,84.4,29.11111111
6,6,2002,84.6,29.22222222
6,7,2002,85.3,29.61111111
6,8,2002,85.4,29.66666667
6,9,2002,84.3,29.05555556
6,10,2002,84.3,29.05555556
6,11,2002,83,28.33333333
6,12,2002,83.6,28.66666667
6,13,2002,86.1,30.05555556
6,14,2002,81.3,27.38888889
6,15,2002,79.5,26.38888889
6,16,2002,77.7,25.38888889
6,17,2002,77.4,25.22222222
6,22,2002,80.2,26.77777778
6,23,2002,83,28.33333333
6,24,2002,85.6,29.77777778
6,25,2002,84.2,29
6,26,2002,81.1,27.27777778
6,27,2002,82.9,28.27777778
6,28,2002,85.6,29.77777778
6,29,2002,84.5,29.16666667
6,30,2002,86,30
7,1,2002,85.7,29.83333333
7,2,2002,85.7,29.83333333
7,3,2002,85.8,29.88888889
7,4,2002,86.4,30.22222222
7,5,2002,86,30
7,6,2002,86.8,30.44444444
7,7,2002,86.1,30.05555556
7,8,2002,86.3,30.16666667
7,9,2002,86,30
7,10,2002,85,29.44444444
7,11,2002,85.9,29.94444444
7,12,2002,86.5,30.27777778
7,13,2002,86.6,30.33333333
7,14,2002,85.7,29.83333333
7,15,2002,85.8,29.88888889
7,16,2002,84.9,29.38888889
7,17,2002,84.9,29.38888889
7,18,2002,83.8,28.77777778
7,19,2002,83.5,28.61111111
7,20,2002,83.5,28.61111111
7,21,2002,84.2,29
7,22,2002,82.7,28.16666667
7,23,2002,84.1,28.94444444
7,24,2002,84.8,29.33333333
7,25,2002,82.6,28.11111111
7,26,2002,83.5,28.61111111
7,27,2002,85,29.44444444
7,28,2002,84.3,29.05555556
7,29,2002,84.8,29.33333333
7,30,2002,84.7,29.27777778
7,31,2002,84.5,29.16666667
8,1,2002,83.8,28.77777778
8,2,2002,83.6,28.66666667
8,3,2002,80.8,27.11111111
8,4,2002,80.2,26.77777778
8,5,2002,81.8,27.66666667
8,6,2002,77.6,25.33333333
8,7,2002,77.9,25.5
8,8,2002,78.9,26.05555556
8,9,2002,77.4,25.22222222
8,10,2002,82.4,28
8,11,2002,81.9,27.72222222
8,12,2002,82,27.77777778
8,13,2002,82,27.77777778
8,14,2002,83,28.33333333
8,15,2002,81.4,27.44444444
8,16,2002,83.1,28.38888889
8,17,2002,82.4,28
8,18,2002,82.2,27.88888889
8,19,2002,82,27.77777778
8,20,2002,82.5,28.05555556
8,21,2002,83.3,28.5
8,22,2002,84.2,29
8,23,2002,82.1,27.83333333
8,24,2002,79.8,26.55555556
8,25,2002,79,26.11111111
8,26,2002,81,27.22222222
8,27,2002,81.6,27.55555556
8,28,2002,83.2,28.44444444
8,29,2002,82.8,28.22222222
8,30,2002,81.4,27.44444444
8,31,2002,81.3,27.38888889
9,1,2002,82.6,28.11111111
9,2,2002,83.3,28.5
9,3,2002,82.8,28.22222222
9,4,2002,81.5,27.5
9,5,2002,84.1,28.94444444
9,6,2002,83.8,28.77777778
9,7,2002,84,28.88888889
9,8,2002,84.2,29
9,9,2002,84.7,29.27777778
9,10,2002,83.8,28.77777778
9,11,2002,84,28.88888889
9,12,2002,83.9,28.83333333
9,13,2002,84.5,29.16666667
9,14,2002,84.3,29.05555556
9,15,2002,84.3,29.05555556
9,16,2002,85.4,29.66666667
9,17,2002,80.5,26.94444444
9,18,2002,82,27.77777778
9,19,2002,83.9,28.83333333
9,20,2002,83.8,28.77777778
9,21,2002,84.6,29.22222222
9,22,2002,85.3,29.61111111
9,23,2002,85.5,29.72222222
9,24,2002,84.5,29.16666667
9,25,2002,83.9,28.83333333
9,26,2002,84.3,29.05555556
9,27,2002,85.7,29.83333333
9,28,2002,85.1,29.5
9,29,2002,87.2,30.66666667
9,30,2002,88.9,31.61111111
10,1,2002,89.2,31.77777778
10,2,2002,88.2,31.22222222
10,3,2002,85.3,29.61111111
10,4,2002,85.8,29.88888889
10,5,2002,86.4,30.22222222
10,6,2002,89.3,31.83333333
10,7,2002,88.9,31.61111111
10,8,2002,88.5,31.38888889
10,9,2002,87.9,31.05555556
10,10,2002,81.6,27.55555556
10,11,2002,83.8,28.77777778
10,12,2002,82,27.77777778
10,13,2002,86,30
10,14,2002,86.2,30.11111111
10,15,2002,86.4,30.22222222
10,16,2002,83.8,28.77777778
10,17,2002,82.8,28.22222222
10,18,2002,84.3,29.05555556
10,19,2002,83.1,28.38888889
10,20,2002,84.3,29.05555556
10,21,2002,83.6,28.66666667
10,22,2002,84.2,29
10,23,2002,85.8,29.88888889
10,24,2002,84.9,29.38888889
10,25,2002,86.9,30.5
10,26,2002,83.3,28.5
10,27,2002,85.1,29.5
10,28,2002,85.6,29.77777778
10,29,2002,81.8,27.66666667
10,30,2002,83.5,28.61111111
10,31,2002,84.5,29.16666667
11,1,2002,84,28.88888889
11,2,2002,82.5,28.05555556
11,3,2002,83.9,28.83333333
11,4,2002,85.7,29.83333333
11,5,2002,84.5,29.16666667
11,6,2002,83.8,28.77777778
11,7,2002,84.5,29.16666667
11,8,2002,84.2,29
11,9,2002,83.6,28.66666667
11,10,2002,84.4,29.11111111
11,11,2002,83.3,28.5
11,12,2002,81.7,27.61111111
11,13,2002,82.3,27.94444444
11,14,2002,85.5,29.72222222
11,15,2002,86.4,30.22222222
11,16,2002,85.9,29.94444444
11,17,2002,85.7,29.83333333
11,18,2002,84.4,29.11111111
11,19,2002,81.2,27.33333333
11,20,2002,81.4,27.44444444
11,21,2002,82.4,28
11,22,2002,82.6,28.11111111
11,23,2002,82.6,28.11111111
11,24,2002,81.6,27.55555556
11,25,2002,81.5,27.5
11,26,2002,82.1,27.83333333
11,27,2002,83.1,28.38888889
11,28,2002,81.4,27.44444444
11,29,2002,79.7,26.5
11,30,2002,77.7,25.38888889
12,1,2002,77.5,25.27777778
12,2,2002,82.4,28
12,3,2002,77.5,25.27777778
12,4,2002,78.9,26.05555556
12,5,2002,77.7,25.38888889
12,6,2002,81.4,27.44444444
12,7,2002,82.3,27.94444444
12,8,2002,83.4,28.55555556
12,9,2002,83.7,28.72222222
12,10,2002,80.3,26.83333333
12,11,2002,81,27.22222222
12,12,2002,81.5,27.5
12,13,2002,81.7,27.61111111
12,14,2002,82,27.77777778
12,15,2002,81.2,27.33333333
12,16,2002,80.2,26.77777778
12,17,2002,79.4,26.33333333
12,18,2002,77.8,25.44444444
12,19,2002,76.4,24.66666667
12,20,2002,78.3,25.72222222
12,21,2002,76.9,24.94444444
12,22,2002,76.6,24.77777778
12,23,2002,74.8,23.77777778
12,24,2002,74.4,23.55555556
12,25,2002,73.8,23.22222222
12,26,2002,74.1,23.38888889
12,27,2002,73.1,22.83333333
12,28,2002,76.1,24.5
12,29,2002,73,22.77777778
12,30,2002,74.8,23.77777778
12,31,2002,68.7,20.38888889
1,1,2003,70.5,21.38888889
1,2,2003,73.3,22.94444444
1,3,2003,74.2,23.44444444
1,4,2003,77.1,25.05555556
1,5,2003,79.6,26.44444444
1,6,2003,79.3,26.27777778
1,7,2003,76,24.44444444
1,8,2003,76.4,24.66666667
1,9,2003,78,25.55555556
1,10,2003,75.7,24.27777778
1,11,2003,77.8,25.44444444
1,12,2003,78.2,25.66666667
1,13,2003,77.3,25.16666667
1,14,2003,78.8,26
1,15,2003,78.2,25.66666667
1,16,2003,77.6,25.33333333
1,17,2003,75.9,24.38888889
1,18,2003,78.2,25.66666667
1,19,2003,77.4,25.22222222
1,20,2003,78.3,25.72222222
1,21,2003,79.3,26.27777778
1,22,2003,78.5,25.83333333
1,23,2003,75.2,24
1,24,2003,76.1,24.5
1,25,2003,75.9,24.38888889
1,26,2003,80.6,27
1,27,2003,79.3,26.27777778
1,28,2003,75.4,24.11111111
1,29,2003,75.4,24.11111111
1,30,2003,74.7,23.72222222
1,31,2003,77.6,25.33333333
2,1,2003,75.9,24.38888889
2,2,2003,75.2,24
2,3,2003,74.5,23.61111111
2,4,2003,77.6,25.33333333
2,5,2003,79.6,26.44444444
2,6,2003,80.1,26.72222222
2,7,2003,77.3,25.16666667
2,8,2003,75.9,24.38888889
2,9,2003,75.9,24.38888889
2,10,2003,77,25
2,11,2003,78,25.55555556
2,12,2003,78.2,25.66666667
2,13,2003,76.9,24.94444444
2,14,2003,80.9,27.16666667
2,15,2003,80.6,27
2,16,2003,79.2,26.22222222
2,17,2003,76.6,24.77777778
2,18,2003,81.2,27.33333333
2,19,2003,77.3,25.16666667
2,20,2003,75.1,23.94444444
2,21,2003,79.5,26.38888889
2,22,2003,80.9,27.16666667
2,23,2003,83.4,28.55555556
2,24,2003,85.2,29.55555556
2,25,2003,83.8,28.77777778
2,26,2003,82,27.77777778
2,27,2003,81.5,27.5
2,28,2003,83.5,28.61111111
3,1,2003,81.9,27.72222222
3,2,2003,79.7,26.5
3,3,2003,77.3,25.16666667
3,4,2003,75.2,24
3,5,2003,79,26.11111111
3,6,2003,81,27.22222222
3,7,2003,84.1,28.94444444
3,8,2003,86.6,30.33333333
3,9,2003,78.7,25.94444444
3,10,2003,78.8,26
3,11,2003,80,26.66666667
3,12,2003,82.5,28.05555556
3,13,2003,86,30
3,14,2003,82.1,27.83333333
3,15,2003,79.8,26.55555556
3,16,2003,79.9,26.61111111
3,17,2003,78.6,25.88888889
3,18,2003,77.5,25.27777778
3,19,2003,79.6,26.44444444
3,20,2003,82.3,27.94444444
3,21,2003,83.9,28.83333333
3,22,2003,80,26.66666667
3,23,2003,83.5,28.61111111
3,24,2003,80.7,27.05555556
3,25,2003,81,27.22222222
3,26,2003,81.6,27.55555556
3,27,2003,80.9,27.16666667
3,28,2003,84.1,28.94444444
3,29,2003,82.7,28.16666667
3,30,2003,80.9,27.16666667
3,31,2003,85,29.44444444
4,1,2003,82.5,28.05555556
4,2,2003,80.7,27.05555556
4,3,2003,80.9,27.16666667
4,4,2003,81.8,27.66666667
4,5,2003,80.5,26.94444444
4,6,2003,80.5,26.94444444
4,7,2003,84.5,29.16666667
4,8,2003,85.6,29.77777778
4,9,2003,85,29.44444444
4,10,2003,83.8,28.77777778
4,11,2003,83.4,28.55555556
4,12,2003,84.6,29.22222222
4,13,2003,85,29.44444444
4,14,2003,83.7,28.72222222
4,15,2003,84.4,29.11111111
4,16,2003,84.4,29.11111111
4,17,2003,83.1,28.38888889
4,18,2003,82.9,28.27777778
4,19,2003,81,27.22222222
4,20,2003,81,27.22222222
4,21,2003,82.2,27.88888889
4,22,2003,83,28.33333333
4,23,2003,82.9,28.27777778
4,24,2003,82.4,28
4,25,2003,85,29.44444444
4,26,2003,82.4,28
4,27,2003,83.7,28.72222222
4,28,2003,85.8,29.88888889
4,29,2003,85.2,29.55555556
4,30,2003,84.9,29.38888889
5,1,2003,82.5,28.05555556
5,2,2003,83.7,28.72222222
5,3,2003,84.3,29.05555556
5,4,2003,84,28.88888889
5,5,2003,82.8,28.22222222
5,6,2003,83.2,28.44444444
5,7,2003,83,28.33333333
5,8,2003,83.6,28.66666667
5,9,2003,85.1,29.5
5,10,2003,85.9,29.94444444
5,11,2003,87.9,31.05555556
5,12,2003,85,29.44444444
5,13,2003,83.9,28.83333333
5,14,2003,84.5,29.16666667
5,15,2003,84.6,29.22222222
5,16,2003,85,29.44444444
5,17,2003,84.3,29.05555556
5,18,2003,85.1,29.5
5,19,2003,85.2,29.55555556
5,20,2003,86.1,30.05555556
5,21,2003,85.5,29.72222222
5,22,2003,86.1,30.05555556
5,23,2003,86.7,30.38888889
5,24,2003,86.7,30.38888889
5,25,2003,86.3,30.16666667
5,26,2003,86.8,30.44444444
5,27,2003,86.9,30.5
5,28,2003,87.1,30.61111111
5,29,2003,86.3,30.16666667
5,30,2003,86.1,30.05555556
5,31,2003,85,29.44444444
6,1,2003,84.3,29.05555556
6,2,2003,85,29.44444444
6,3,2003,85.9,29.94444444
6,4,2003,85.9,29.94444444
6,5,2003,87,30.55555556
6,6,2003,88.3,31.27777778
6,7,2003,88,31.11111111
6,8,2003,88.5,31.38888889
6,9,2003,88.8,31.55555556
6,10,2003,87.3,30.72222222
6,11,2003,82.7,28.16666667
6,12,2003,79.7,26.5
6,13,2003,83.5,28.61111111
6,14,2003,82.1,27.83333333
6,15,2003,82.7,28.16666667
6,16,2003,80.9,27.16666667
6,17,2003,79.6,26.44444444
6,18,2003,81.1,27.27777778
6,19,2003,78.3,25.72222222
6,20,2003,82.2,27.88888889
6,21,2003,85.6,29.77777778
6,22,2003,84.9,29.38888889
6,23,2003,85.1,29.5
6,24,2003,83.7,28.72222222
6,25,2003,79.4,26.33333333
6,26,2003,79.4,26.33333333
6,27,2003,78.7,25.94444444
6,28,2003,80.5,26.94444444
6,29,2003,78.9,26.05555556
6,30,2003,82,27.77777778
7,1,2003,81.6,27.55555556
7,2,2003,82.3,27.94444444
7,3,2003,80.1,26.72222222
7,4,2003,79.3,26.27777778
7,5,2003,79,26.11111111
7,6,2003,76.9,24.94444444
7,7,2003,76.9,24.94444444
7,8,2003,79.3,26.27777778
7,9,2003,85.2,29.55555556
7,10,2003,85.4,29.66666667
7,11,2003,80.9,27.16666667
7,12,2003,82.5,28.05555556
7,13,2003,82.3,27.94444444
7,14,2003,79.9,26.61111111
7,15,2003,83.2,28.44444444
7,16,2003,80.3,26.83333333
7,17,2003,81.9,27.72222222
7,18,2003,85.6,29.77777778
7,19,2003,86.1,30.05555556
7,20,2003,84.8,29.33333333
7,21,2003,85,29.44444444
7,22,2003,85.7,29.83333333
7,23,2003,82.7,28.16666667
7,24,2003,84.7,29.27777778
7,25,2003,84,28.88888889
7,26,2003,84.2,29
7,27,2003,81,27.22222222
7,28,2003,82.6,28.11111111
7,29,2003,84.4,29.11111111
7,30,2003,84.6,29.22222222
7,31,2003,84.5,29.16666667
8,1,2003,85,29.44444444
8,2,2003,84.6,29.22222222
8,3,2003,82.7,28.16666667
8,4,2003,84.1,28.94444444
8,5,2003,83.3,28.5
8,6,2003,79.6,26.44444444
8,7,2003,77.7,25.38888889
8,8,2003,78.2,25.66666667
8,9,2003,81.5,27.5
8,10,2003,83.6,28.66666667
8,11,2003,83.1,28.38888889
8,12,2003,82.4,28
8,13,2003,83,28.33333333
8,14,2003,83.2,28.44444444
8,15,2003,82.9,28.27777778
8,16,2003,84.7,29.27777778
8,17,2003,84.1,28.94444444
8,18,2003,84.4,29.11111111
8,19,2003,82.3,27.94444444
8,20,2003,84.1,28.94444444
8,21,2003,84.8,29.33333333
8,22,2003,83.2,28.44444444
8,23,2003,80,26.66666667
8,24,2003,83.2,28.44444444
8,25,2003,84,28.88888889
8,26,2003,84.9,29.38888889
8,27,2003,83.7,28.72222222
8,28,2003,79.3,26.27777778
8,29,2003,80,26.66666667
8,30,2003,81.5,27.5
8,31,2003,80.8,27.11111111
